URL,Product Name,price(Rs),rating,reviews
https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1692808468&sprefix=ba%2Caps%2C283&sr=8-18,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,"2,139",4.5 out of 5 stars,"7,394 ratings"
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1692808468&sprefix=ba%2Caps%2C283&sr=8-19,Gear Classic 20L Small Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Brown,979,4.4 out of 5 stars,"6,046 ratings"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1692808468&sprefix=ba%2Caps%2C283&sr=8-20,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),550,4.3 out of 5 stars,"12,382 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzIyNzEyODIyODQzNTk5OjE2OTI4MDg0Njg6c3BfYnRmOjIwMTQ1OTc3NTgyNjk4OjowOjo&url=%2FImpulse-Imptag-Backpack-Business-Resistant%2Fdp%2FB0C1CRFTFP%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808468%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Impulse Imptag 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with Rain Cover & 1 Year Warranty,702,3.1 out of 5 stars,18 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzIyNzEyODIyODQzNTk5OjE2OTI4MDg0Njg6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808468%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,180 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1NTc5MDQ1NDI1OTk6MTY5MjgwODc1NTpzcF9hdGZfbmV4dDoyMDE1Mzk2MjQyMTQ5ODo6MDo6&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808755%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1NTc5MDQ1NDI1OTk6MTY5MjgwODc1NTpzcF9hdGZfbmV4dDozMDAwMTIzMzk0MzI4MzI6OjA6Og&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808755%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0 out of 5 stars,35 ratings
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-19,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,399",4.2 out of 5 stars,678 ratings
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-20,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),387,4.3 out of 5 stars,"7,932 ratings"
https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-21,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,843,3.6 out of 5 stars,914 ratings
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-22,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Black,859,3.9 out of 5 stars,"1,033 ratings"
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-23,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",399,4.3 out of 5 stars,"4,240 ratings"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-24,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,499,4.4 out of 5 stars,"1,159 ratings"
https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C23Z9W18/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-25,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,649,3.6 out of 5 stars,237 ratings
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-26,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,399",4.3 out of 5 stars,869 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1NTc5MDQ1NDI1OTk6MTY5MjgwODc1NTpzcF9tdGY6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808755%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1NTc5MDQ1NDI1OTk6MTY5MjgwODc1NTpzcF9tdGY6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808755%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",4.0 out of 5 stars,540 ratings
https://www.amazon.in/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-29,FUR JADEN Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port For Men Women Boys Girls,839,4.0 out of 5 stars,"13,945 ratings"
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-30,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,749,4.1 out of 5 stars,"1,718 ratings"
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-31,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue,859,4.0 out of 5 stars,780 ratings
https://www.amazon.in/Arctic-Fox-Liters-String-Backpack/dp/B08L6Q9V1H/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-32,Arctic Fox 15 Liters Draw String Bag Lavender Backpack,209,4.2 out of 5 stars,"3,528 ratings"
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-33,ADISA Light Weight Laptop Backpack 32 Ltrs,499,4.0 out of 5 stars,"6,092 ratings"
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-34,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey,Oxford Fabric)","1,699.00",4.4 out of 5 stars,"2,325 ratings"
https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-35,Lavie Sport Lino Large Size 63 cms Wheel Duffle Bag for Travel | Travel Bag with Trolley,"1,049.00",4.0 out of 5 stars,"8,334 ratings"
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1692808755&sprefix=ba%2Caps%2C283&sr=8-36,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1 out of 5 stars,"1,621 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1NTc5MDQ1NDI1OTk6MTY5MjgwODc1NTpzcF9idGY6MjAwOTc1Nzk1MDE3OTg6OjA6Og&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808755%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,180 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDY1NTc5MDQ1NDI1OTk6MTY5MjgwODc1NTpzcF9idGY6MjAxMjU4OTk5MjA2OTg6OjA6Og&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808755%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfYXRmX25leHQ6MzAwMDEyMzM5NDMyODMyOjowOjo&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0 out of 5 stars,35 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/Arctic-Fox-Liters-String-Backpack/dp/B08L6Q9V1H/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-35,Arctic Fox 15 Liters Draw String Bag Lavender Backpack,209,4.2 out of 5 stars,"3,528 ratings"
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-36,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1 out of 5 stars,"1,621 ratings"
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-37,Safari Compact Size 15 Ltrs Casual Backpack For Unisex Adult - Sea Blue,329,4.0 out of 5 stars,"20,514 ratings"
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-38,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag (Black),459,4.6 out of 5 stars,"7,556 ratings"
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-39,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.9 out of 5 stars,322 ratings
https://www.amazon.in/ADISA-Casual-Backpack-College-BP046-NAV_Navy/dp/B0BX3QFVSM/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-40,ADISA 31 Ltrs Casual Backpack School College Bag Pack,399,3.9 out of 5 stars,209 ratings
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-41,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)",609,3.8 out of 5 stars,975 ratings
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-42,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1 out of 5 stars,"1,621 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfbXRmOjIwMTUyNzQwNjAwOTk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYQJHXR%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,"4,990",4.4 out of 5 stars,108 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfbXRmOjIwMTY0Njg2ODY4NTk4OjowOjo&url=%2FSPENZ-BAGS-Backpack-Raincover-Baby-Pink%2Fdp%2FB0C3RNFHHV%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",845,4.0 out of 5 stars,163 ratings
https://www.amazon.in/Zebronics-TechshieldA1-Compartment-15-6-inch-Polyester/dp/B0C6QV9GCY/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-45,"Zebronics TechshieldA1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Light Grey)",599,5.0 out of 5 stars,4 ratings
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-46,motherly Stylish Babies Diaper Bags for Mothers - Economical Version (Grey and Pink),"1,799.00",4.6 out of 5 stars,"5,926 ratings"
https://www.amazon.in/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-47,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",599,3.6 out of 5 stars,266 ratings
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-48,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),429,4.3 out of 5 stars,"9,301 ratings"
https://www.amazon.in/Nelle-Harper-Womens-Sling-Green/dp/B07JGQM7DC/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-49,Nelle Harper Women's Handbag,959,3.7 out of 5 stars,"1,924 ratings"
https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-50,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit,499,4.2 out of 5 stars,"3,506 ratings"
https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-51,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,269,4.0 out of 5 stars,"3,850 ratings"
https://www.amazon.in/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1692808857&sprefix=ba%2Caps%2C283&sr=8-52,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",959,3.7 out of 5 stars,"1,054 ratings"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfYnRmOjIwMDkwODYxOTg2Mjk4OjowOjo&url=%2FSwiss-Military-Laptop-Backpack-Canvas%2Fdp%2FB09T9NS7SB%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Swiss Military Multi Utility Backpack with USB Charging Port - LBP89 and Combo Offers,"2,401",3.7 out of 5 stars,59 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA3NjgyNDQ3MDAzNTk5OjE2OTI4MDg4NTc6c3BfYnRmOjIwMTAzMjc2MzA0MTk4OjowOjo&url=%2FGeneric-FRBG-004-FRBG-NAVY-LAPTOP-BACKPACK%2Fdp%2FB0B5VHV5NH%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808857%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,FRBG-NAVY BLUE LAPTOP BACKPACK,799,5.0 out of 5 stars,1 rating
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDY4MzIwMDQzMjA1NTk5OjE2OTI4MDg5NTY6c3BfYXRmX25leHQ6MzAwMDEyMzM5NDMyODMyOjowOjo&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808956%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0 out of 5 stars,35 ratings
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDY4MzIwMDQzMjA1NTk5OjE2OTI4MDg5NTY6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692808956%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99 ratings
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1692808956&sprefix=ba%2Caps%2C283&sr=8-51,Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex LaptopBackpack- Navy,979,4.4 out of 5 stars,"3,352 ratings"
https://www.amazon.in/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1692808956&sprefix=ba%2Caps%2C283&sr=8-52,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",599,3.6 out of 5 stars,266 ratings
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D3YR7T/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1692808956&sprefix=ba%2Caps%2C283&sr=8-53,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2 out of 5 stars,116 ratings
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B28M2RN/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1692808956&sprefix=ba%2Caps%2C283&sr=8-54,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),709,4.0 out of 5 stars,562 ratings
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1692808956&sprefix=ba%2Caps%2C283&sr=8-55,Lenovo 15.6-inch Casual Laptop Briefcase T210,799,4.2 out of 5 stars,"20,872 ratings"
